address,city,country,,,,,,,latitude,,longitude,,,property_name,,,,room_count,room_type,similar_hotel,,,,sitename,special_tag,state,uniq_id,zone
"K.M. Stone 67, NH-8, Sidhrawali, Gurgaon, 122413 Bhiwadi, India – Show map",bhiwadi,India,,,,,,,28.26623784,,76.83147222,,,Fortune Park Orange,,,,96,Deluxe Double Room,Blue Lemon Apartment Hotel|Country Inn & Suites by Carlson Bhiwadi,,,,http://www.booking.com/,Share,Haryana,03a9324fa1a93407757973360327e11c,
"148 Dindigul Road, 624601 Palni, India – Show map",palni,India,,,,,,,10.4496058,,77.5172593,,,Abirami Residency,,,,79,Deluxe Double Room,Treebo Abirami Residency|Hotel Subam|Ganpat Grand,,,,http://www.booking.com/,Share,Tamil Nadu,835ed18593806f9ace18810bb6f950f9,
"Behind Govt. School, Janata Plot, Hospet Taluk Hampi - 583239, 583239 Hampi, India – Show map",hampi,India,,,,,,,15.33486109,,76.46149635,,,Vista Rooms At Ranjana Guest House,,,,4,Standard Double Room,Archana Guest House|Rocky Guesthouse|Lakshmi Heritage Tourist Home,,,,http://www.booking.com/,Share,Karnataka,c757714cfbd0192a96684d27eead8856,
"Ghat No 2 Asha Bagh Bridge,Nageen Lake, 190006 Srinagar, India – Show map",srinagar,India,,,,,,,34.11443681,,74.82936144,,,ST James Palace,,,,3,Deluxe Double Room (2 Adults + 1 Child),Houseboat Lily of Nageen,,,,http://www.booking.com/,Share,Jammu & Kashmir,4b77ed1be0b6fc1c324e9f45a1f676db,
"Umta Vadoo, Calangute Beach, 403516 Calangute, India – Show map",calangute,India,,,,,,,15.54696878,,73.75597358,,,Beach Villa Goa,,,,19,Villa with Private Pool,"Bogmallo Beach Resort|Keys Ronil Resort, Goa",,,,http://www.booking.com/,Share,Goa,9a5cb0b2a699319c7a039990df1f5ef9,
,mumbai,India,,,,,,,19.17949865,,72.84966454,,,,,,,,Villa with Private Pool,,,,,http://www.booking.com/,,Maharashtra,6aa7e32fe13c51c4627227b168589e35,
,hodal,India,,,,,,,27.99501185,,77.24995942,,,,,,,,Villa with Private Pool,,,,,http://www.booking.com/,,Haryana,75c7a2ed444c3fe624559155b1a761b4,
"593, Sector No. 39 (near Cyber Park), 122001 Gurgaon, India – Show map",gurgaon,India,,,,,,,28.43968363,,77.0527491,,,Cube at Cyber Park,,,,6,Double Room,La Residence,,,,http://www.booking.com/,Share,Haryana,f75f0657f122fee0a0453065ee44f979,
"near club house old manali, Old Manali, 175131 Manāli, India – This neighbourhood is a great choice for travellers interested in tranquility, ambiance, and nature walks – Check location Show map",manāli,India,,,,,,,32.25417604,,77.18092918,,,Suraj Cottage Manali,,,,21,Double Room,The Sunshine Heritage,,,,http://www.booking.com/,Share,Himachal Pradesh,74bba5cbc16941f2be71d2b33ba4f89b,Old Manali
"192,Civil Lines, 144001 Jalandhar, India – Show map",jalandhar,India,,,,,,,31.31964399,,75.58597092,,,Aveda Kamal Palace,,,,48,Deluxe Double Room (2 Adults + 1 Child),Days Hotel Jalandhar|The Maya Hotel,,,,http://www.booking.com/,Share,Punjab,82f21c259f11f800fed8087f588fe606,
,cochin,India,,,,,,,9.971147274,,76.29490879,,,,,,,,Executive Double Room,,,,,http://www.booking.com/,,Kerala,686154857104713aa8dae2367c931860,
"Vakilan Bazar, Near Gulab Singh Chowk, 125001 Hisār, India – Show map",hisār,India,,,,,,,29.16436268,,75.72216153,,,Hotel Shadaab Inn,,,,9,Standard Double Room,Hotel Medico Residancy,,,,http://www.booking.com/,Share,Haryana,34e569dcc8bff29726c46b78b6cc51b8,
"Hospital Road Katra Vaishno Devi, 182301 Katra, India – Show map",katra,India,,,,,,,32.9909746,,74.93551254,,,Hotel Gupta Palace,,,,32,Deluxe Double Room,Anil Guest House,,,,http://www.booking.com/,Share,Jammu & Kashmir,4d17bfd338b65e3e7dab96edcfa3949c,
"Xion Complex, Wakad Road, 411057 Pune, India – Great location -",pune,India,,,,,,,18.59711874,,73.71884309,,,The Gateway Hotel Hinjawadi,,,,150,Deluxe King Room with City View,Holiday Inn Pune Hinjewadi|Treebo Grand Emerald,,,,http://www.booking.com/,Share,Maharashtra,7fcaf96d16d0c7b07df26fc73098592e,
"Galgibag, 403702 Canacona, India – Great location -",canacona,India,,,,,,,14.9728875,,74.0627083,,,La Mangrove,,,,29,Deluxe Twin Room with City View,,,,,http://www.booking.com/,Share,Goa,7e74232bf6518a44ba8e5c70c6b8c9a4,
"Dal Lake Boulevard Road Ghat No. 7, 190001 Srinagar, India – Great location -",srinagar,India,,,,,,,34.08347313,,74.83516306,,,Movie Land,,,,5,Deluxe Double Room,Walisons Hotel|House Boat Young Bombay,,,,http://www.booking.com/,Share,Jammu & Kashmir,6e5cbdb5fb89d71496632c2f486e2a14,
,jaipur,India,,,,,,,26.91543149,,75.70621043,,,,,,,,Deluxe Double Room,,,,,http://www.booking.com/,,Rajasthan,435c9a182c8e29d5764cf507832e9784,
"Ladowali Rd Opposite Circle Education Office, Arjun Nagar, 144001 Jalandhar, India – Show map",jalandhar,India,,,,,,,31.32418064,,75.5919084,,,AGI Inn,,,,24,Deluxe Double Room,Ambassador Hotel|Leo Fort Hotel,,,,http://www.booking.com/,Share,Punjab,ff66fa5ff342b22afcb5b4c3ceed50ef,
"kochuparambil house,shenoy cross road,kaloor,cochin,pin-682017, Ernakulam, 682017 Cochin, India – This neighbourhood is a great choice for travellers interested in nature, scenery, and relaxation – Check location Great location -",cochin,India,,,,,,,9.991818613,,76.29390121,,,Thomas Inn,,,,11,Standard Twin Room,A V Residency|Fortkochi Beach Inn|El Casa Homestay,,,,http://www.booking.com/,Share,Kerala,97075cc34c87503c38d9405a40131611,Ernakulam
"Near Varca Church, Behind Magsons Supermarket, 403721 Varca, India – Show map",varca,India,,,,,,,15.22968996,,73.94147515,,,TripThrill Goan Imperial Holidays,,,,24,One-Bedroom Apartment,Majestic Beach Comfort|The Bay Agonda|The Treehouse Blue,,,,http://www.booking.com/,Share,Goa,53eb638d7c6c45bed2ad44866511e1ed,
"Near Cochin International Airport, Railway Station Junction, Angamaly, Ernakulam Dist, 683572 Angamali, India – Show map",angamali,India,,,,,,,10.18375761,,76.38177037,,,"The Surya, Cochin",,,,36,Deluxe Double Room,Princess Residency|Flora Airport Hotel|Thomas Inn,,,,http://www.booking.com/,Share,Kerala,e89510d011451c0cecf184332b07f666,
"Korba Champa Road ,Urga, 495674 Korba, India – Show map",korba,India,,,,,,,22.27047696,,82.72834077,,,Relax Inn Hotel & Resort,,,,42,Cottage,,,,,http://www.booking.com/,Share,Chhattisgarh,f7935411444643c5e62ecd10a6685f3d,
,new delhi,India,,,,,,,28.58636595,,77.18994569,,,,,,,,Executive Double Room,,,,,http://www.booking.com/,,Delhi NCR,ad0d61ab988a94f8979cf8ddf65fded4,
"Exhibition Road, 800001 Patna, India – Show map",patna,India,,,,,,,25.60865584,,85.14186233,,,Hotel Windsor,,,,77,Budget Double Room,The AVR Hotels And Banquets,,,,http://www.booking.com/,Share,Bihar,c648a349f0ebeccb1015407edae3482b,
"Flat 12, block 7, MN resorts Near Fat fish restaurant,next to the narrow bridge. Arpora Market, Siolim- aguada road, Arpora, Goa., 403516 Baga, India – Great location -",baga,India,,,,,,,15.55971334,,73.7633872,,,Upen's Goa Retreat,,,,27,Deluxe Suite,,,,,http://www.booking.com/,Share,Goa,78cd01451e3e6b192041bd35341d5e46,
"Conifer Chalet, Jiya Village, Bhunter Town, NH- 21, Kullu Manali Road, 175101 Shamshi, India – Show map",shamshi,India,,,,,,,31.90086242,,77.1442312,,,V Resorts Kullu,,,,4,Deluxe Cottage,Himalyan Kothi Kais|Hotel Shobla International,,,,http://www.booking.com/,Share,Himachal Pradesh,707f26153d2685132ba4b93d21a208ac,
"District Solan , Post Office Bohli, District Solan, Himachal Pradesh, 173229 Dagshai, India – Great location -",dagshai,India,,,,,,,30.88300562,,77.05251575,,,Villa Mountain Crest,,,,3,King Room with Garden View,Dippys Hotel,,,,http://www.booking.com/,Share,Himachal Pradesh,6a242a5fd4ffc263589275c578f80cb5,
"kartikay hotel , golden mall, near suncity mall delhi road hisar, 125001 Hisār, India – Show map",hisār,India,,,,,,,29.1334554,,75.75193673,,,kartikay hotel,,,,32,Deluxe Room,,,,,http://www.booking.com/,Share,Haryana,26cb6e814d3571759f0e5faf39e2773d,
"NH-58 Badrinath Rishikesh Haridwar highway opposite baba balak nath mandir near Syndicate bank Tapovan, 249192 Rishīkesh, India – Show map",rishīkesh,India,,,,,,,30.12958357,,78.32530707,,,Hotel Hills Heritage,,,,19,Budget Double Room,Vedas Tapovan|Hill Top Swiss Cottage|Bunk Stay Rishikesh,,,,http://www.booking.com/,Share,Uttarakhand,12c0d1ed8fca908557de2f3f5eb3c105,
"Opp. Akashwani, Jalna Road Kailash Nagar Mondha Aurangabad, Maharashtra, 431001 Aurangabad, India – Show map",aurangabad,India,,,,,,,19.87518805,,75.35072923,,,Vista Rooms At Jalna Road,,,,1,Standard Double Room,Vits Aurangabad|Hotel Krishna Inn|Hotel Green Olive,,,,http://www.booking.com/,Share,Maharashtra,62eeaddb49f93b6e8901ffd63ff90932,
"Thiruvambadi Beach, Varkala Kerala South India, 605141 Varkala, India – Great location -",varkala,India,,,,,,,8.743672442,,76.69833541,,,ABBA Seawin Resort,,,,13,Family Room,Panchavadi |Om-India-Om Good Karma Beach Resort,,,,http://www.booking.com/,Share,Kerala,90bebc16d9f4454b9ab42b2877f658a8,
"Vipin Khand, 226010 Lucknow, India – Great location -",lucknow,India,,,,,,,26.8523321,,80.97303873,,,Renaissance Lucknow Hotel,,,,112,Double Room with Balcony and Sea View,,,,,http://www.booking.com/,Share,Uttar Pradesh,c5595d930a3222c7ad590a6f7d0721c3,
"Pujitha Residency, Near Kanipakam Temple, Beside Kanipakam Bus Stand, Kanipakam,, 517131 Chittoor, India – Great location -",chittoor,India,,,,,,,13.27651769,,79.03430611,,,Pujitha Residency Kanipakam,,,,15,Budget Double Room with Fan,Prabhaa Grand Inn,,,,http://www.booking.com/,Share,Andhra Pradesh,404abc9d5f7f58023449216c8141f29a,
"No. 15, Modern Society, Wardha Road Nagpur, Maharashtra, 440025 Nagpur, India – Show map",nagpur,India,,,,,,,21.08505191,,79.06363606,,,Vista Rooms at Nagpur Airport,,,,4,Superior Double Room,The Legend Inn @Nagpur|Urban Hermitage,,,,http://www.booking.com/,Share,Maharashtra,d30e02c08ac828cd21760cf5b030400d,
"S.C.O 13, Sector 7C, Madhya Marg, 160019 Chandīgarh, India – Show map",chandīgarh,India,,,,,,,30.73245325,,76.79823697,,,OYO Rooms Chandigarh Sector 7,,,,10,Double Room with Balcony and Sea View,Hotel Mountview|New Chandigarh Holiday Home,,,,http://www.booking.com/,Share,Chandigarh,f14c1892f1f4c934b735dbd2b96b89c6,
,bangalore,India,,,,,,,12.94166317,,77.629821,,,,,,,,Double Room with Balcony and Sea View,,,,,http://www.booking.com/,,Karnataka,29b4b74f699e99eef23ea215c0278ff4,
"S 8/110, H 6, Khajuri Colony, M. A. Road, 221002 Varanasi, India – Show map",varanasi,India,,,,,,,25.34110581,,82.99046248,,,River View Holiday House,,,,7,Deluxe Double Room,The Land Mark|Hotel Surya|Ramada Plaza JHV,,,,http://www.booking.com/,Share,Uttar Pradesh,baf69b81c4a130be6a594cab969c683b,
"H.No 130/A, 403717 Carmona, India – Great location -",carmona,India,,,,,,,15.20777157,,73.95127733,,,Lazy Frog,,,,12,Deluxe Double Studio,The Bay Agonda|Marron Sea View Resort,,,,http://www.booking.com/,Share,Goa,aae48e9faca2091ae07e1dc261ddbbfe,
"Flat No -1604, Chandivali Nahar Apartments, Mumbai Mumbai, Powai, 400072 Mumbai, India – This neighbourhood is a great choice for travellers interested in alternative culture, city trips, and friendly people – Check location Show map",mumbai,India,,,,,,,19.10839561,,72.90090412,,,OYO Apartment Chandivali Powai,,,,6,Deluxe Double Room with Extra Bed,Vivanta by Taj President|VITS Mumbai,,,,http://www.booking.com/,Share,Maharashtra,679765f8b3c371eabdc5915399ff9aa1,Powai
"#4370 Kikkar Bazar Opp. P.N.B. Bank, Near Barnala General Store, 151001 Bathinda, India – Show map",bathinda,India,,,,,,,30.20991702,,74.93766904,,,Hotel Satyam,,,,6,Double Room,Hotel Amsun Pride,,,,http://www.booking.com/,Share,Punjab,3f61d8eaded063387985dcdb5c6d2cbf,
"AT & Post Amba Mountain, Kolhapur Ratnagiri Highway, Taluka Shahuwadi, 415101 Chandoli, India – Show map",chandoli,India,,,,,,,17.00304471,,73.75986814,,,"Hornbill Deluxe Hill Resort, Amba Ghat",,,,15,Deluxe Double or Twin Room,,,,,http://www.booking.com/,Share,Maharashtra,71843a5715e066de1d7b370ec8e96075,
"Anand Bhavan, Next to Delwada Jain Temple, Delwada, Mount Abu, Rajasthan, 307501 Mount Ābu, India – Show map",mount Ābu,India,,,,,,,24.60771781,,72.72244334,,,Mount Abu Luxury Apartment,,,,24,Apartment - Ground Floor,Hotel Ganesh,,,,http://www.booking.com/,Share,Rajasthan,a323a6df2e237467cf3fb442c1856496,
"Thar resort sam, 345001 Sām, India – Show map",sām,India,,,,,,,26.86772869,,70.56522846,,,Thar resort,,,,25,Tent,Le Royal Camps,,,,http://www.booking.com/,Share,Rajasthan,78496621520fa56f25fe03a280fc7386,
"Swiss Hotel , Mallital, 263001 Nainital, India – Great location -",nainital,India,,,,,,,29.3919386,,79.46032673,,,Swiss Cottage,,,,26,Deluxe Double Room,Capri Hotel|Neemrana's - Ramgarh Bungalows,,,,http://www.booking.com/,Share,Uttarakhand,5f3c5d3c2fa1eb46dc71967c015a9325,
,calangute,India,,,,,,,15.55118934,,73.77336234,,,,,,,,Deluxe Double Room,,,,,http://www.booking.com/,,Goa,a652be8cc63cb59415aac6ce067a459c,
"Kumarhatti, 173229 Solan, India – Show map",solan,India,,,,,,,30.90209582,,77.09329605,,,Millenium 2000 Resort,,,,12,Standard Double Room,The Ashoka Residency|Shimla View Home,,,,http://www.booking.com/,Share,Himachal Pradesh,c6cc584929f5d08dc5275a9082483b3f,
"Thiruvambadi Beach, Varkala Kerala South India, 605141 Varkala, India – Great location -",varkala,India,,,,,,,8.743672442,,76.69833541,,,ABBA Seawin Resort,,,,13,Family Room,Panchavadi |Om-India-Om Good Karma Beach Resort,,,,http://www.booking.com/,Share,Kerala,4f1c779d531ef508e7304384e1e5d4fd,
"River Side Retreat Puri konark Marine Dr Rd, 752002 Bālighāi, India – Show map",bālighāi,India,,,,,,,19.84000614,,85.8935836,,,The Pearl,,,,15,Deluxe Family Suite,Neeladri Palace|Hotel East West,,,,http://www.booking.com/,Share,Orissa,fd6b7b815b46ec72c6a52a044882fc03,
"Katrain, Village Jong Road,, 175129 Nagar, India – Great location -",nagar,India,,,,,,,32.10876939,,77.13667165,,,Manali Treehouse Cottages,,,,7,Tree House,Quality Inn River Country Resort,,,,http://www.booking.com/,Share,Himachal Pradesh,6b3229e2e1df96bfa2b006a6c70aca08,
,lucknow,India,,,,,,,26.82214797,,80.95749355,,,,,,,,Three-Bedroom Cottage,,,,,http://www.booking.com/,,Uttar Pradesh,42836e7f5710bcbf0e4da44b8296e78c,
"Boulevard Road, Ghat 4, Dal Lake, 190001 Srinagar, India – Show map",srinagar,India,,,,,,,34.08296802,,74.83420014,,,Houseboat Holiday Home,,,,4,Budget Double Room,New World Guest House|Hotel Noora Palace|Hotel Kashmir Inn,,,,http://www.booking.com/,Share,Jammu & Kashmir,89c6e014d0a1db76c3eef435dd782023,
"Kaza, 172114 Kaza, India – Great location -",kaza,India,,,,,,,32.22798189,,78.0715576,,,Spiti Valley Hotel,,,,11,Double Room with Garden View,Hotel Deyzor,,,,http://www.booking.com/,Share,Himachal Pradesh,440d9113ad8cd0a4debc5f444ad7c8ea,
,kolkata,India,,,,,,,22.56380242,,88.37253713,,,,,,,,Family Room with Balcony,,,,,http://www.booking.com/,,West Bengal,33a54c7e022cbf3dac168b5d6183ad5c,
"Opposite Dr. Brij Kishore Homeopathic Colllege, Near Allahabad Bank, Devkali Road, 224123 Faizābād, India – Show map",faizābād,India,,,,,,,26.76894519,,82.16890723,,,Hotel AP House,,,,24,Standard Double Room,Akash Yatri Niwas,,,,http://www.booking.com/,Share,Uttar Pradesh,54b5a20d1af38ce0607216c5f80083b3,
"Fort Tiracol Heritage Hotel, Terekhol Village, 403524 Arambol, India – Great location -",arambol,India,,,,,,,15.72159896,,73.68625224,,,Fort Tiracol,,,,7,Deluxe Room,Novotel Goa Resort & Spa,,,,http://www.booking.com/,Share,Goa,856c617eadfd06c291410f96f5461fc7,
"Near Swami Madam,Kannuveedu Kadapuram,Kasargod, 671310 Payyannūr, India – Great location -",payyannūr,India,,,,,,,12.10467781,,75.15926778,,,Avisa Island House,,,,4,Standard Double Room with Fan,,,,,http://www.booking.com/,Share,Kerala,4fcf70ad73b2bbca8832bff722fc0adc,
"K.M. Stone 67, NH-8, Sidhrawali, Gurgaon, 122413 Bhiwadi, India – Show map",bhiwadi,India,,,,,,,28.26623784,,76.83147222,,,Fortune Park Orange,,,,96,Standard Double Room,Blue Lemon Apartment Hotel|Country Inn & Suites by Carlson Bhiwadi|Park Inn By Radisson Gurgaon Bilaspur,,,,http://www.booking.com/,Share,Haryana,083f3be487d043e979c071f479adfa78,
"Shanti Chambers,Opp Dinesh Hall,Ashram Road, 380009 Ahmedabad, India – Show map",ahmedabad,India,,,,,,,23.03946806,,72.57008314,,,Vista Rooms At Gandhi Bridge,,,,1,Standard Double Room,Hotel Ashish,,,,http://www.booking.com/,Share,Gujarat,a5e939aa6305d0b76abb10e23cc3d54c,
"Behind Govt. School, Janata Plot, Hospet Taluk Hampi - 583239, 583239 Hampi, India – Show map",hampi,India,,,,,,,15.33486109,,76.46149635,,,Vista Rooms At Ranjana Guest House,,,,4,Standard Double Room,Archana Guest House|Rocky Guesthouse|Lakshmi Heritage Tourist Home,,,,http://www.booking.com/,Share,Karnataka,eb3dd1d55252301de2832843b62f217a,
"D-9, Kaushambi Near Wave Cinemas, 201010 Ghaziabad, India – Show map",ghaziabad,India,,,,,,,28.643512,,77.32508987,,,Sri Sri Residency,,,,23,Deluxe Double Room (2 Adults + 1 Child),Royal Palace,,,,http://www.booking.com/,Share,Uttar Pradesh,ec61880008228b92c34e5ef080802a15,
"Village Basata, Near Panna Tiger Reserve, Panna Khajuraho Road, 471101 Khajurāho, India – Great location -",khajurāho,India,,,,,,,24.75332796,,80.01921326,,,Camp Panna,,,,5,Economy Twin Room,Yogi Ashram Guest House,,,,http://www.booking.com/,Share,Madhya Pradesh,bafcbecd3e6fdb544fd814835a75b21f,
"2nd floor, C-10, South Extension Part 2, 110049 New Delhi, India – Show map",new delhi,India,,,,,,,28.6348845,,77.0904187,,,Sun Villa,,,,21,Deluxe Double Room,Novotel New Delhi Aerocity,,,,http://www.booking.com/,Share,Delhi NCR,11622f0687302127eb8c392033d9a80e,
"Anachal, 685565 Munnar, India – Show map",munnar,India,,,,,,,10.02266575,,77.03392264,,,Munnar Blue Mist,,,,16,Double Room with Mountain View,Green Valley Vista|Orchid Highlands,,,,http://www.booking.com/,Share,Kerala,74f4a91213b796aaebab932921c77a0a,
"B.B Borkar Road, 403521 Alto Porvorim, India – Great location -",alto porvorim,India,,,,,,,15.5271141,,73.84050876,,,Highland Heritage,,,,11,Deluxe Room,Deltin Palms Riverfront|Seashell Villas The Villa Resort,,,,http://www.booking.com/,Share,Goa,a2e25cfeb049b1e1e964adb803389837,
"plot no 33/34, SSI Cidco Rd Town Center, M G M Aurangabad, Maharashtra, 431006 Aurangabad, India – Show map",aurangabad,India,,,,,,,19.87828731,,75.36117623,,,Vista Rooms At M.G.M College,,,,2,Standard Double Room,Hotel Shree Maya,,,,http://www.booking.com/,Share,Maharashtra,80a124c6f6f03203d4daa6d9b784031a,
"Opp.Srikalahasti Railway Station Main Entrance., 517644 Srikalahasti, India – Show map",srikalahasti,India,,,,,,,13.74522604,,79.68453795,,,GK Towers,,,,18,Standard Double Room with Fan,SSR Hotel Srikalahasti|Hotel MGM Grand|K.P.R.Residency,,,,http://www.booking.com/,Share,Andhra Pradesh,65f558bc3b54f825f784f341c18e0f10,
"Palayil (H), Thirunallur P.O,Cherthala,Alappuzha, 688541 Vayalār, India – Show map",vayalār,India,,,,,,,9.708806239,,76.35912716,,,Raindrops Heritage Homestay,,,,2,Deluxe King Suite,Deshadan Backwater Resort,,,,http://www.booking.com/,Share,Kerala,90a496a6ccaa4e9a9663328fdaa4a17d,
"Revenue Colony,Kovur Nagar, Sub Registrar Office, Opp:Ramnagar Park, 515001 Anantapur, India – Show map",anantapur,India,,,,,,,14.67085741,,77.5871631,,,Hotel Lotus Grand,,,,10,Deluxe Double Room (2 Adults + 1 Child),,,,,http://www.booking.com/,Share,Andhra Pradesh,35cf8bfeb8998c0daf7ef66c785cf4fe,
"Chettikadu Beach , West of Priyadarshini Junction,Between Thumpolly and Poomkav, 688008 Alleppey, India – Great location -",alleppey,India,,,,,,,9.5244785,,76.31119877,,,Angeo Beach House,,,,5,Deluxe Double or Twin Room with Ocean View,Alasr Heritage Home|Backwater Breeze|Brown Residency,,,,http://www.booking.com/,Share,Kerala,e66ace762b5bcd5fbe92e03006fdfcfc,
"Thiruvambadi Beach, Varkala Kerala South India, 605141 Varkala, India – Great location -",varkala,India,,,,,,,8.743672442,,76.69833541,,,ABBA Seawin Resort,,,,13,Double Room with Balcony and Sea View,Panchavadi |Om-India-Om Good Karma Beach Resort,,,,http://www.booking.com/,Share,Kerala,200300b74799fdf72f4a729929ac3bb4,
"Near Kidagamparmbu D.T.P.C Foot bridge, 688013 Alleppey, India – Show map",alleppey,India,,,,,,,9.502114623,,76.34458691,,,Indraprestham Home Stay,,,,6,Deluxe Twin Room,Alasr Heritage Home,,,,http://www.booking.com/,Share,Kerala,401895a85332c4812dcfbf1bf7e3e622,
"Kothi Compound, Bilaunji, Waidhan, 486886 Singrauli, India – Great location -",singrauli,India,,,,,,,24.07370587,,82.61558354,,,Singrauli Palace Heritage Hotel,,,,39,Standard Double Room,,,,,http://www.booking.com/,Share,Madhya Pradesh,3ba8946342aedc39fff7033e259d0608,
